ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
1689697210.634573	C3EDY22XGrRkfEYr32	192.168.144.131	61052	192.168.144.133	2003	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.634719	CFreWr4c0Au6WvNsvh	192.168.144.131	61052	192.168.144.133	10628	tcp	-	0.000132	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.634720	Cxkv13WlIEgGKPZej	192.168.144.131	61052	192.168.144.133	18988	tcp	-	0.000131	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.634851	CcAffg2acTSCzSsvK8	192.168.144.131	61052	192.168.144.133	9081	tcp	-	0.003635	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.634851	Cv7ypT2xYGVeAT26c9	192.168.144.131	61052	192.168.144.133	6001	tcp	-	0.003636	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638487	Cv8fzE1VjB4auo4IHg	192.168.144.131	61052	192.168.144.133	15000	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638487	CBKIG31wJ0swssWbA7	192.168.144.131	61052	192.168.144.133	543	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638488	C0aH8E4QsImqBnU3N5	192.168.144.131	61052	192.168.144.133	497	tcp	-	0.000005	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638488	CUUfN62kX6NjTRoJE9	192.168.144.131	61052	192.168.144.133	2718	tcp	-	0.000005	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638494	C37l36WbiCrH8qwr5	192.168.144.131	61052	192.168.144.133	2602	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638493	CnKQXy3MS5bgia1esb	192.168.144.131	61052	192.168.144.133	4446	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638494	C4WBMC26uC1SzCYrL3	192.168.144.131	61052	192.168.144.133	20222	tcp	-	0.000016	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638494	CHRJEu3j7CV5RGf4La	192.168.144.131	61052	192.168.144.133	81	tcp	-	0.000016	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638511	CUBk3q3XRF1cAnupH7	192.168.144.131	61052	192.168.144.133	7007	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638511	CuX6vL2eOTmGgLptkh	192.168.144.131	61052	192.168.144.133	2607	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638511	CZp78Z13dPrL2aSq9	192.168.144.131	61052	192.168.144.133	8031	tcp	-	0.000013	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638511	CwPSXz25lSINi22Xgb	192.168.144.131	61052	192.168.144.133	7512	tcp	-	0.000013	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638906	CD53pF4R4L7Yush0ih	192.168.144.131	61052	192.168.144.133	1524	tcp	-	0.000173	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.638906	C6wNWI13PcRm9UTnXk	192.168.144.131	61052	192.168.144.133	1201	tcp	-	0.000173	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.639078	CBchx89BorNGpkd15	192.168.144.131	61052	192.168.144.133	33354	tcp	-	0.000250	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.639078	ChY92y25HFUhu79dH8	192.168.144.131	61052	192.168.144.133	9594	tcp	-	0.000250	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.639531	C9VQ0T2ywHWPcPRdHk	192.168.144.131	61052	192.168.144.133	15660	tcp	-	0.000138	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.639530	CoWD8U3NbQq04Qxp1l	192.168.144.131	61052	192.168.144.133	254	tcp	-	0.000139	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.639668	Coxw142HJFWi5iQ2N6	192.168.144.131	61052	192.168.144.133	9593	tcp	-	0.000174	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.639668	CdyplV1eY1lbcf6R1f	192.168.144.131	61052	192.168.144.133	3851	tcp	-	0.000175	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.640017	CEdKVG29SpaRKCIKQf	192.168.144.131	61052	192.168.144.133	902	tcp	-	0.000125	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.640018	CZIPun28pVsCWlMxV4	192.168.144.131	61052	192.168.144.133	1148	tcp	-	0.000124	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.640142	CSyJDk3vQVrC7Qo5kd	192.168.144.131	61052	192.168.144.133	3001	tcp	-	0.000223	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.640142	Cf5NInTvR1wfr3Zu5	192.168.144.131	61052	192.168.144.133	5298	tcp	-	0.000223	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.640539	Ck6QOC3xt2Uq4Ptxzb	192.168.144.131	61052	192.168.144.133	1719	tcp	-	0.000867	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.641406	CkQkLb3zaNGbseHSz4	192.168.144.131	61052	192.168.144.133	1052	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.640539	Cz5ZCecVtrMT4Hq94	192.168.144.131	61052	192.168.144.133	6007	tcp	-	0.000868	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.641406	CwLbQv3O1sP5kmGTP	192.168.144.131	61052	192.168.144.133	2043	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.641430	C4jcURGvCJP2bZ2ob	192.168.144.131	61052	192.168.144.133	1119	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.641407	CUkFOi4AItBdesaHoh	192.168.144.131	61052	192.168.144.133	1071	tcp	-	0.000023	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.641408	CR1Th42trEcY148bMd	192.168.144.131	61052	192.168.144.133	9595	tcp	-	0.000022	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.641429	C4x8UU1n92MGtaqfnc	192.168.144.131	61052	192.168.144.133	51493	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.642528	Ci2nXz46UUENEXqCXi	192.168.144.131	61052	192.168.144.133	13783	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.642528	Clnmad1aSEgDz2cJVd	192.168.144.131	61052	192.168.144.133	8649	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.642528	Ct556V1pvyOoRRsDdh	192.168.144.131	61052	192.168.144.133	548	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.642529	Cjc0R33N4vJ8k7Tsa1	192.168.144.131	61052	192.168.144.133	1080	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.642690	CWVnWh2PLLarXEgBcg	192.168.144.131	61052	192.168.144.133	5987	tcp	-	0.000191	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.642690	Cvdf744dtNMPAmr7G6	192.168.144.131	61052	192.168.144.133	1011	tcp	-	0.000191	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.642880	C4d0NWnsCk30Rf8R4	192.168.144.131	61052	192.168.144.133	57797	tcp	-	0.000194	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.642880	CDDyCLUipd3uLPmnk	192.168.144.131	61052	192.168.144.133	5730	tcp	-	0.000195	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.643278	CKEwAJ3jYENj3ElCIa	192.168.144.131	61052	192.168.144.133	90	tcp	-	0.000216	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.643279	CPylBF1IvmufK1r8vf	192.168.144.131	61052	192.168.144.133	5222	tcp	-	0.000216	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.643611	COZOJovKkIGK88ouk	192.168.144.131	61052	192.168.144.133	1081	tcp	-	0.000285	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.643611	Cnsir7I2VAEyf0y61	192.168.144.131	61052	192.168.144.133	8042	tcp	-	0.000286	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.643897	CizeUF38e4pgdmtwj2	192.168.144.131	61052	192.168.144.133	3476	tcp	-	0.000234	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.643897	CfwGI4tySPFwfsC22	192.168.144.131	61052	192.168.144.133	3703	tcp	-	0.000235	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.644324	CSNI6B33O28kvxq9o8	192.168.144.131	61052	192.168.144.133	801	tcp	-	0.000185	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.644324	Cq1wNU233Y0kPyDJVe	192.168.144.131	61052	192.168.144.133	13782	tcp	-	0.000185	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.644598	CNVawh3sBsiRa1fcq4	192.168.144.131	61052	192.168.144.133	58080	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.644597	CZtJ7n3KQP9nssbQ1a	192.168.144.131	61052	192.168.144.133	425	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.645778	CekMVF21H3w6CoFSc6	192.168.144.131	61052	192.168.144.133	10024	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.645779	C7elBu3cCxIKefpfq7	192.168.144.131	61052	192.168.144.133	1154	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.645779	C3hc0V2X4Y3E81YSuh	192.168.144.131	61052	192.168.144.133	2121	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.645779	CF3TqA3eMLKGDrVcHc	192.168.144.131	61052	192.168.144.133	1658	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.645794	CacwaF4A5RsHbwceLl	192.168.144.131	61052	192.168.144.133	6969	tcp	-	0.003254	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.646526	Czij103auft5Ti6Bp2	192.168.144.131	61052	192.168.144.133	32777	tcp	-	0.002523	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.646526	CVlMoXZdLoCXx3Ju2	192.168.144.131	61052	192.168.144.133	1050	tcp	-	0.002523	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.646525	CCngV234044aeK4bz1	192.168.144.131	61052	192.168.144.133	2701	tcp	-	0.002524	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.645794	CKPwLP3oOXqWOCHlrg	192.168.144.131	61052	192.168.144.133	17988	tcp	-	0.003255	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.646526	CubNtj2D8jzUcQNJ36	192.168.144.131	61052	192.168.144.133	264	tcp	-	0.002523	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.646526	C1IxmVyPFWC5wGo82	192.168.144.131	61052	192.168.144.133	2013	tcp	-	0.002523	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.646526	C9fbaG4JuoG0Uze771	192.168.144.131	61052	192.168.144.133	32773	tcp	-	0.002524	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.650556	CbhEFn2z2sKgbuaZic	192.168.144.131	61052	192.168.144.133	1082	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.650557	CyXF9eVzrAWtZu4Ml	192.168.144.131	61052	192.168.144.133	54045	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.650556	C9aI3ZlzFZyg6HAX9	192.168.144.131	61052	192.168.144.133	6543	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.650557	CLAPv74RE76EgJ3jC6	192.168.144.131	61052	192.168.144.133	9485	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.650572	Cc2kH93BS4aBuZD3b9	192.168.144.131	61052	192.168.144.133	5080	tcp	-	0.000168	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.650572	CzKUwn42TZXJBAZ6u5	192.168.144.131	61052	192.168.144.133	2065	tcp	-	0.000168	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.650739	C3oKOx2RtCV3ixNRV9	192.168.144.131	61052	192.168.144.133	5060	tcp	-	0.000155	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.650740	CwfO6e4aKnqNET06T4	192.168.144.131	61052	192.168.144.133	8082	tcp	-	0.000155	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.650895	CQJxgUmsA4IDyuFgj	192.168.144.131	61052	192.168.144.133	65389	tcp	-	0.000138	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.650895	CHMf8W1TEGYiFSw9Zj	192.168.144.131	61052	192.168.144.133	8651	tcp	-	0.000139	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.651252	CbrQn74M5q7lfhWjO9	192.168.144.131	61052	192.168.144.133	7999	tcp	-	0.000131	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.651251	CYvVkhrFerujN2go9	192.168.144.131	61052	192.168.144.133	3920	tcp	-	0.000132	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.651384	CZ44Cy1WuBPTm8ZKa9	192.168.144.131	61052	192.168.144.133	544	tcp	-	0.000168	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.651383	Cc7Umw23Iv2Jx3Tln6	192.168.144.131	61052	192.168.144.133	9666	tcp	-	0.000169	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.651553	CsCdGp1uvvTh1ygelk	192.168.144.131	61052	192.168.144.133	407	tcp	-	0.000140	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.651553	CWFLeD2NJ5yzLFCb97	192.168.144.131	61052	192.168.144.133	20000	tcp	-	0.000141	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.651694	CChgVMjO2XLigmHTg	192.168.144.131	61052	192.168.144.133	8084	tcp	-	0.000142	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.651694	ChWIZhp8zcG19Itnj	192.168.144.131	61052	192.168.144.133	5087	tcp	-	0.000142	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.652051	Cyccq34qyVVFw6Rfdd	192.168.144.131	61052	192.168.144.133	1164	tcp	-	0.000152	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.652051	C80dHW2q7myuzR5FN9	192.168.144.131	61052	192.168.144.133	5510	tcp	-	0.000152	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.652202	Chd2UC4dJqqAOdgAca	192.168.144.131	61052	192.168.144.133	6006	tcp	-	0.000115	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.652202	CdBXmf1Be5ktnSExY9	192.168.144.131	61052	192.168.144.133	667	tcp	-	0.000116	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.652556	CqRm4r3c9KKRD3ian9	192.168.144.131	61052	192.168.144.133	5004	tcp	-	0.002008	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654563	CP0Nlu1NZJwoA36Jm8	192.168.144.131	61052	192.168.144.133	6346	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.652556	CPWyj43F7d1Uc7LUR1	192.168.144.131	61052	192.168.144.133	5850	tcp	-	0.002008	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654564	C2hilC29k1hJZmX4nf	192.168.144.131	61052	192.168.144.133	2045	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654565	CBHRRP1dmo3vsjydoh	192.168.144.131	61052	192.168.144.133	10180	tcp	-	0.000005	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654570	CTTKbsKjCQeKTXGse	192.168.144.131	61052	192.168.144.133	10012	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654565	CSc6k51Zun3G3UtJx6	192.168.144.131	61052	192.168.144.133	52848	tcp	-	0.000005	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654570	Cc0EYq2eHSOvlqkAYk	192.168.144.131	61052	192.168.144.133	5999	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654571	CouyA01WZWdIyOPRf8	192.168.144.131	61052	192.168.144.133	1069	tcp	-	0.000022	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654571	CsH1EN1uhE5MaCVoYa	192.168.144.131	61052	192.168.144.133	106	tcp	-	0.000022	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654593	Cpj5KO2Mvs1oRWnGI9	192.168.144.131	61052	192.168.144.133	2604	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654592	CGLkZUFjAi9eNwMEi	192.168.144.131	61052	192.168.144.133	406	tcp	-	0.000002	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654593	C7bSN74h11q9uQIh99	192.168.144.131	61052	192.168.144.133	514	tcp	-	0.000018	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654593	CRwA1U1a6EkTqmeiOh	192.168.144.131	61052	192.168.144.133	901	tcp	-	0.000019	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654612	CsNl3MygKEtgB0lTb	192.168.144.131	61052	192.168.144.133	1031	tcp	-	0.000238	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654612	Cqtgwb2KoyO04VO6Kl	192.168.144.131	61052	192.168.144.133	9220	tcp	-	0.000239	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654943	CY8dRRpxmsqudI6Di	192.168.144.131	61052	192.168.144.133	163	tcp	-	0.003522	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.655506	CKmXWo16qGUZDu1hRi	192.168.144.131	61052	192.168.144.133	5120	tcp	-	0.002960	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.655338	C8nqTM1VEvmNbfobQc	192.168.144.131	61052	192.168.144.133	3493	tcp	-	0.003128	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.655161	C5HRQK2HvPc6GCNWqg	192.168.144.131	61052	192.168.144.133	2100	tcp	-	0.003305	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.655339	CD0IxD31rnrUXYPY0a	192.168.144.131	61052	192.168.144.133	6689	tcp	-	0.003127	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.654943	CZmyaG4PGIa05pTNKe	192.168.144.131	61052	192.168.144.133	6565	tcp	-	0.003523	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.655161	CvG8qn12gLlLuuisCi	192.168.144.131	61052	192.168.144.133	2920	tcp	-	0.003305	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.655506	CyLyQh4xSbp6KnPfJa	192.168.144.131	61052	192.168.144.133	416	tcp	-	0.002960	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.655619	CmJB79mdcBuvuwohj	192.168.144.131	61052	192.168.144.133	5633	tcp	-	0.002863	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.655769	CmyQjr3g7YtkA89gB2	192.168.144.131	61052	192.168.144.133	7443	tcp	-	0.002714	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.655620	Cz76F12g3dr6GftyF8	192.168.144.131	61052	192.168.144.133	3580	tcp	-	0.002863	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.655769	CPHdUUFtfQ7dXhVm9	192.168.144.131	61052	192.168.144.133	6123	tcp	-	0.002714	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.659820	CxW5E32ZRJ1KmIInh	192.168.144.131	61052	192.168.144.133	5902	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.659821	CvEHYe307OK5MPfXn3	192.168.144.131	61052	192.168.144.133	3333	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.659821	Cal5IA2Mtl6jRAMLS3	192.168.144.131	61052	192.168.144.133	9535	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.659821	C5dQGU1ZAAFiBASjWi	192.168.144.131	61052	192.168.144.133	8254	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.661916	CLDuJt4suGsUywdrQd	192.168.144.131	61052	192.168.144.133	1216	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.661917	Cc0fNKr6MssUZX987	192.168.144.131	61052	192.168.144.133	2005	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.661917	CiUWT41z7guFMji6G7	192.168.144.131	61052	192.168.144.133	11110	tcp	-	0.000668	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.661918	CFR4rfR0zaUbNnsQk	192.168.144.131	61052	192.168.144.133	12174	tcp	-	0.000667	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662586	CdhNJj425UXI2bW6y6	192.168.144.131	61052	192.168.144.133	14441	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662585	CFUoXr94CKtGBaLCj	192.168.144.131	61052	192.168.144.133	2001	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662586	CjeWFa2A4s0j0Wa4o6	192.168.144.131	61052	192.168.144.133	1141	tcp	-	0.000004	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662586	CkwQwe2BZHBUIYDFV2	192.168.144.131	61052	192.168.144.133	3945	tcp	-	0.000004	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662591	CC1Xs03zIbweHbTZAk	192.168.144.131	61052	192.168.144.133	1233	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662591	CPSGlsJ323qvKjQEf	192.168.144.131	61052	192.168.144.133	6389	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662591	C0O2eE43xZdNN8oCR2	192.168.144.131	61052	192.168.144.133	4321	tcp	-	0.000019	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662610	C1nppO2npyUKvBQ58l	192.168.144.131	61052	192.168.144.133	1038	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662609	CboITNv1KyY8TAH0g	192.168.144.131	61052	192.168.144.133	389	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662592	Cv58c2EUW7YvEQqE6	192.168.144.131	61052	192.168.144.133	2170	tcp	-	0.000018	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662610	CeOLN416OXoOaUQjb5	192.168.144.131	61052	192.168.144.133	7800	tcp	-	0.000004	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662610	CtjhwIBnFEcBJF6Zd	192.168.144.131	61052	192.168.144.133	1028	tcp	-	0.000004	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662614	Cs3B8dNrKqnyuu5Kg	192.168.144.131	61052	192.168.144.133	1234	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662614	CDFKne41KxjYjpC6Vd	192.168.144.131	61052	192.168.144.133	100	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662614	CNulXS1EfByRxwAhh5	192.168.144.131	61052	192.168.144.133	1106	tcp	-	0.000025	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662615	Cg8mlO1rwmdU2Kqmb4	192.168.144.131	61052	192.168.144.133	1947	tcp	-	0.000025	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662640	CdfnCD36ei7jul4aLi	192.168.144.131	61052	192.168.144.133	55055	tcp	-	0.000115	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.662640	CBSl7a183jty3sAwYb	192.168.144.131	61052	192.168.144.133	19101	tcp	-	0.000116	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.663456	CWeMbN1AQUTzoqHTwk	192.168.144.131	61052	192.168.144.133	1186	tcp	-	0.000200	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.663457	CgvMeY3tY3tcqd8F84	192.168.144.131	61052	192.168.144.133	3517	tcp	-	0.000200	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.663656	Cq8Crs44uf8dU7bfch	192.168.144.131	61052	192.168.144.133	3889	tcp	-	0.000111	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.663656	CmZS4X12pyyW5Svxbj	192.168.144.131	61052	192.168.144.133	6002	tcp	-	0.000112	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.663896	CmOKIw1mUPi4zNixUg	192.168.144.131	61052	192.168.144.133	1812	tcp	-	0.000116	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.663896	CPnJqbHKuqdut4uif	192.168.144.131	61052	192.168.144.133	8008	tcp	-	0.000117	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.664280	CXTmbv1w9QJqe5ENP2	192.168.144.131	61052	192.168.144.133	10243	tcp	-	0.000230	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.664388	C7G9GE1iDrtZo6gLue	192.168.144.131	61052	192.168.144.133	1047	tcp	-	0.000123	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.664281	C579Ry2Ov9sjbcUURj	192.168.144.131	61052	192.168.144.133	1051	tcp	-	0.000230	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.664387	Cl2ELc3EdC6i7doxJl	192.168.144.131	61052	192.168.144.133	2401	tcp	-	0.000124	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.664511	CNRs9a4oafi2owCY7c	192.168.144.131	61052	192.168.144.133	7625	tcp	-	0.003362	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.664511	Cl6pz84NN2GIs25zH1	192.168.144.131	61052	192.168.144.133	8899	tcp	-	0.003363	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.667874	CN5mAa4QvPDqZy5T9k	192.168.144.131	61052	192.168.144.133	1102	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.667874	Cs1csq2Hd2L9huHLB5	192.168.144.131	61052	192.168.144.133	1840	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.667875	CTh2XaKY8GbW0tzi	192.168.144.131	61052	192.168.144.133	1026	tcp	-	0.000026	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.667875	Cwu4hRtHc0zK2nLLh	192.168.144.131	61052	192.168.144.133	8333	tcp	-	0.000026	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.667879	CPXeKT31ryRTNNFlJk	192.168.144.131	61052	192.168.144.133	1065	tcp	-	0.000022	0	0	RSTRH	T	T	0	r	1	40	1	40	-
